date,location,co,no2,o3,pm10,pm25,so2,pm25_si,pm10_si,no2_si,so2_si,co_si,o3_si,aqi,aqi_category,dominant_pollutant
2022-04-08,"Central University, Hyderabad - TSPCB",438.0,49.3,20.0,113.0,32.2,30.3,54.59333333333334,109.58,62.3925,37.875,21.900000000000002,20.0,109.58,Moderate,pm10
2022-04-09,"Central University, Hyderabad - TSPCB",374.0,48.2,15.6,82.3,20.6,27.6,34.333333333333336,82.654,61.045,34.5,18.7,15.6,82.654,Satisfactory,pm10
2022-04-10,"Central University, Hyderabad - TSPCB",369.0,48.3,18.9,72.4,19.4,26.9,32.333333333333336,72.952,61.1675,33.625,18.45,18.9,72.952,Satisfactory,pm10
2022-04-11,"Central University, Hyderabad - TSPCB",370.0,48.0,35.0,82.7,20.5,4.52,34.16666666666667,83.04599999999999,60.8,5.6499999999999995,18.5,35.0,83.04599999999999,Satisfactory,pm10
2022-04-12,"Central University, Hyderabad - TSPCB",468.0,53.6,21.6,95.4,23.2,30.2,38.666666666666664,95.492,67.66,37.75,23.400000000000002,21.6,95.492,Satisfactory,pm10
2022-04-13,"Central University, Hyderabad - TSPCB",423.0,52.2,25.2,85.7,20.5,37.1,34.16666666666667,85.986,65.94500000000001,46.375,21.150000000000002,25.2,85.986,Satisfactory,pm10
2022-04-14,"Central University, Hyderabad - TSPCB",360.0,49.9,16.3,82.6,19.3,29.2,32.16666666666667,82.948,63.1275,36.5,18.0,16.3,82.948,Satisfactory,pm10
2022-04-15,"Central University, Hyderabad - TSPCB",377.0,56.2,20.8,99.1,28.7,28.2,47.833333333333336,99.118,70.845,35.25,18.85,20.8,99.118,Satisfactory,pm10
2022-04-16,"Central University, Hyderabad - TSPCB",335.0,63.0,33.2,101.0,31.4,28.9,53.28666666666666,101.66,79.175,36.125,16.75,33.2,101.66,Moderate,pm10
2022-04-17,"Central University, Hyderabad - TSPCB",443.0,63.0,0.0,98.9,35.3,27.5,59.656666666666666,98.922,79.175,34.375,22.150000000000002,0.0,98.922,Satisfactory,pm10
2022-04-18,"Central University, Hyderabad - TSPCB",458.0,61.2,12.5,114.0,37.1,28.3,62.59666666666667,110.24,76.97,35.375,22.900000000000002,12.5,110.24,Moderate,pm10
2022-04-19,"Central University, Hyderabad - TSPCB",490.0,64.6,20.3,106.0,35.8,28.6,60.47333333333333,104.96,81.13499999999999,35.75,24.5,20.3,104.96,Moderate,pm10
2022-04-20,"Central University, Hyderabad - TSPCB",476.0,62.9,23.9,104.0,37.2,28.7,62.760000000000005,103.64,79.05250000000001,35.875,23.8,23.9,103.64,Moderate,pm10
2022-04-21,"Central University, Hyderabad - TSPCB",452.0,59.5,22.8,105.0,39.7,28.3,66.84333333333333,104.3,74.8875,35.375,22.6,22.8,104.3,Moderate,pm10
2022-04-22,"Central University, Hyderabad - TSPCB",500.0,71.6,1.8,90.7,,27.9,,90.886,89.71,34.875,25.0,1.8,90.886,Satisfactory,pm10
2022-04-23,"Central University, Hyderabad - TSPCB",433.0,57.9,,75.9,25.3,27.1,42.16666666666667,76.382,72.9275,33.875,21.650000000000002,,76.382,Satisfactory,pm10
2022-04-24,"Central University, Hyderabad - TSPCB",428.0,55.5,,84.8,26.6,27.3,44.333333333333336,85.104,69.9875,34.125,21.400000000000002,,85.104,Satisfactory,pm10
2022-04-25,"Central University, Hyderabad - TSPCB",693.0,65.5,0.0,129.0,51.0,5.99,85.3,120.14,82.2375,7.487500000000001,34.65,0.0,120.14,Moderate,pm10
2022-04-26,"Central University, Hyderabad - TSPCB",502.0,59.1,0.0,91.7,31.1,26.1,52.79666666666667,91.866,74.39750000000001,32.625,25.1,0.0,91.866,Satisfactory,pm10
2022-04-27,"Central University, Hyderabad - TSPCB",607.0,77.8,0.0,111.0,41.8,2.4,70.27333333333333,108.26,97.305,3.0,30.35,0.0,108.26,Moderate,pm10
2022-04-28,"Central University, Hyderabad - TSPCB",489.0,57.1,0.0,93.2,34.4,35.0,58.18666666666667,93.336,71.9475,43.75,24.450000000000003,0.0,93.336,Satisfactory,pm10
2022-04-29,"Central University, Hyderabad - TSPCB",757.0,79.5,0.0,106.0,39.9,28.6,67.17,104.96,99.3875,35.75,37.85,0.0,104.96,Moderate,pm10
2022-04-30,"Central University, Hyderabad - TSPCB",570.0,63.0,1.0,99.3,38.7,3.21,65.21000000000001,99.314,79.175,4.0125,28.5,1.0,99.314,Satisfactory,pm10
2022-05-01,"Central University, Hyderabad - TSPCB",579.0,69.3,6.98,120.0,38.2,29.4,64.39333333333335,114.2,86.8925,36.75,28.950000000000003,6.98,114.2,Moderate,pm10
2022-05-02,"Central University, Hyderabad - TSPCB",555.0,65.8,9.8,102.0,31.5,26.4,53.45,102.32,82.605,33.0,27.75,9.8,102.32,Moderate,pm10
2022-05-03,"Central University, Hyderabad - TSPCB",697.0,77.3,7.7,162.0,48.3,4.5,80.88999999999999,141.92000000000002,96.6925,5.625,34.85,7.7,141.92000000000002,Moderate,pm10
2022-05-04,"Central University, Hyderabad - TSPCB",521.0,64.5,23.8,71.6,24.3,3.68,40.5,72.16799999999999,81.0125,4.6000000000000005,26.05,23.8,81.0125,Satisfactory,no2
2022-05-05,"Central University, Hyderabad - TSPCB",630.0,73.4,14.1,97.9,34.0,25.6,57.53333333333333,97.94200000000001,91.91500000000002,32.0,31.5,14.1,97.94200000000001,Satisfactory,pm10
2022-05-06,"Central University, Hyderabad - TSPCB",552.0,68.6,16.0,110.0,35.5,28.1,59.983333333333334,107.6,86.035,35.125,27.6,16.0,107.6,Moderate,pm10
2022-05-07,"Central University, Hyderabad - TSPCB",543.0,62.5,19.0,113.0,37.5,27.4,63.25,109.58,78.5625,34.25,27.150000000000002,19.0,109.58,Moderate,pm10
2022-05-08,"Central University, Hyderabad - TSPCB",562.0,59.1,23.0,118.0,40.8,27.6,68.63999999999999,112.88,74.39750000000001,34.5,28.1,23.0,112.88,Moderate,pm10
2022-05-09,"Central University, Hyderabad - TSPCB",683.0,61.8,24.5,152.0,51.0,30.4,85.3,135.32,77.705,38.0,34.15,24.5,135.32,Moderate,pm10
2022-05-10,"Central University, Hyderabad - TSPCB",704.0,69.6,23.0,157.0,54.2,31.5,90.52666666666667,138.62,87.25999999999999,39.375,35.2,23.0,138.62,Moderate,pm10
2022-05-11,"Central University, Hyderabad - TSPCB",449.0,57.3,15.4,73.0,23.7,27.7,39.5,73.53999999999999,72.1925,34.625,22.450000000000003,15.4,73.53999999999999,Satisfactory,pm10
2022-05-12,"Central University, Hyderabad - TSPCB",469.0,56.2,16.6,47.4,14.8,26.8,24.666666666666668,47.4,70.845,33.5,23.450000000000003,16.6,70.845,Satisfactory,no2
2022-05-13,"Central University, Hyderabad - TSPCB",443.0,57.0,20.2,80.3,29.0,26.4,48.333333333333336,80.69399999999999,71.825,33.0,22.150000000000002,20.2,80.69399999999999,Satisfactory,pm10
2022-05-14,"Central University, Hyderabad - TSPCB",438.0,53.1,25.3,113.0,32.6,29.1,55.24666666666667,109.58,67.0475,36.375,21.900000000000002,25.3,109.58,Moderate,pm10
2022-05-15,"Central University, Hyderabad - TSPCB",484.0,60.7,24.0,103.0,34.8,28.6,58.839999999999996,102.98,76.3575,35.75,24.200000000000003,24.0,102.98,Moderate,pm10
2022-05-16,"Central University, Hyderabad - TSPCB",434.0,50.7,23.6,77.5,30.0,30.5,50.0,77.95,64.1075,38.125,21.700000000000003,23.6,77.95,Satisfactory,pm10
2022-05-17,"Central University, Hyderabad - TSPCB",309.0,50.2,21.0,76.0,31.0,29.4,52.63333333333333,76.48,63.495000000000005,36.75,15.450000000000001,21.0,76.48,Satisfactory,pm10
2022-05-18,"Central University, Hyderabad - TSPCB",421.0,60.4,15.8,97.5,35.2,27.5,59.49333333333334,97.55,75.99,34.375,21.05,15.8,97.55,Satisfactory,pm10
2022-05-19,"Central University, Hyderabad - TSPCB",282.0,53.8,13.5,49.7,13.6,26.5,22.666666666666668,49.7,67.905,33.125,14.100000000000001,13.5,67.905,Satisfactory,no2
2022-05-20,"Central University, Hyderabad - TSPCB",278.0,53.5,14.3,44.2,15.2,26.8,25.333333333333332,44.2,67.5375,33.5,13.9,14.3,67.5375,Satisfactory,no2
2022-05-21,"Central University, Hyderabad - TSPCB",287.0,57.8,15.2,102.0,27.7,2.16,46.166666666666664,102.32,72.805,2.7,14.350000000000001,15.2,102.32,Moderate,pm10
2022-05-22,"Central University, Hyderabad - TSPCB",199.0,44.9,14.9,104.0,24.5,27.2,40.833333333333336,103.64,57.0025,34.0,9.950000000000001,14.9,103.64,Moderate,pm10
2022-05-23,"Central University, Hyderabad - TSPCB",228.0,45.2,14.8,90.2,19.3,3.83,32.16666666666667,90.396,57.370000000000005,4.7875,11.4,14.8,90.396,Satisfactory,pm10
2022-05-24,"Central University, Hyderabad - TSPCB",194.0,46.1,14.1,90.0,18.9,32.7,31.5,90.2,58.472500000000004,40.875,9.700000000000001,14.1,90.2,Satisfactory,pm10
2022-05-25,"Central University, Hyderabad - TSPCB",227.0,49.7,17.7,112.0,31.5,30.2,53.45,108.92,62.88250000000001,37.75,11.350000000000001,17.7,108.92,Moderate,pm10
2022-05-26,"Central University, Hyderabad - TSPCB",255.0,50.9,15.5,107.0,30.0,29.5,50.0,105.62,64.35249999999999,36.875,12.75,15.5,105.62,Moderate,pm10
2022-05-27,"Central University, Hyderabad - TSPCB",378.0,60.5,7.83,110.0,28.5,2.53,47.5,107.6,76.1125,3.1624999999999996,18.900000000000002,7.83,107.6,Moderate,pm10
2022-05-28,"Central University, Hyderabad - TSPCB",222.0,44.5,17.9,84.7,20.3,35.4,33.833333333333336,85.006,56.5125,44.25,11.100000000000001,17.9,85.006,Satisfactory,pm10
2022-05-29,"Central University, Hyderabad - TSPCB",244.0,46.8,16.0,101.0,21.5,28.3,35.833333333333336,101.66,59.33,35.375,12.200000000000001,16.0,101.66,Moderate,pm10
2022-05-30,"Central University, Hyderabad - TSPCB",230.0,50.7,17.7,122.0,28.5,29.5,47.5,115.52,64.1075,36.875,11.5,17.7,115.52,Moderate,pm10
2022-05-31,"Central University, Hyderabad - TSPCB",273.0,51.0,19.2,94.2,25.3,27.9,42.16666666666667,94.316,64.475,34.875,13.65,19.2,94.316,Satisfactory,pm10
2022-06-01,"Central University, Hyderabad - TSPCB",339.0,51.1,21.2,77.8,25.3,25.7,42.16666666666667,78.244,64.5975,32.125,16.95,21.2,78.244,Satisfactory,pm10
2022-06-02,"Central University, Hyderabad - TSPCB",369.0,54.0,21.5,115.0,37.0,28.1,62.43333333333334,110.9,68.15,35.125,18.45,21.5,110.9,Moderate,pm10
2022-06-03,"Central University, Hyderabad - TSPCB",316.0,47.4,23.9,90.9,23.7,31.3,39.5,91.08200000000001,60.065,39.125,15.8,23.9,91.08200000000001,Satisfactory,pm10
2022-06-06,"Central University, Hyderabad - TSPCB",182.0,42.8,13.8,88.3,25.9,1.28,43.166666666666664,88.53399999999999,54.43,1.6,9.1,13.8,88.53399999999999,Satisfactory,pm10
2022-06-07,"Central University, Hyderabad - TSPCB",261.0,48.5,13.5,86.9,21.2,25.1,35.333333333333336,87.162,61.4125,31.375,13.05,13.5,87.162,Satisfactory,pm10
2022-06-08,"Central University, Hyderabad - TSPCB",345.0,46.5,11.3,82.4,22.4,26.0,37.333333333333336,82.75200000000001,58.9625,32.5,17.25,11.3,82.75200000000001,Satisfactory,pm10
2022-06-09,"Central University, Hyderabad - TSPCB",251.0,45.3,16.4,47.3,15.0,25.6,25.0,47.3,57.4925,32.0,12.55,16.4,57.4925,Satisfactory,no2
2022-06-10,"Central University, Hyderabad - TSPCB",269.0,42.9,9.35,35.0,5.86,26.9,9.766666666666667,35.0,54.552499999999995,33.625,13.450000000000001,9.35,54.552499999999995,Satisfactory,no2
2022-06-11,"Central University, Hyderabad - TSPCB",240.0,43.3,8.38,21.1,2.24,28.9,3.733333333333334,21.1,55.0425,36.125,12.0,8.38,55.0425,Satisfactory,no2
2022-06-12,"Central University, Hyderabad - TSPCB",199.0,48.6,7.33,23.5,3.32,28.8,5.533333333333333,23.5,61.535000000000004,36.0,9.950000000000001,7.33,61.535000000000004,Satisfactory,no2
2022-06-13,"Central University, Hyderabad - TSPCB",236.0,43.8,6.19,31.2,5.51,3.88,9.183333333333334,31.2,55.654999999999994,4.85,11.8,6.19,55.654999999999994,Satisfactory,no2
2022-06-14,"Central University, Hyderabad - TSPCB",353.0,54.4,4.95,35.2,9.07,29.4,15.116666666666667,35.2,68.64,36.75,17.650000000000002,4.95,68.64,Satisfactory,no2
2022-06-15,"Central University, Hyderabad - TSPCB",593.0,50.2,6.43,39.3,10.0,32.1,16.666666666666668,39.3,63.495000000000005,40.125,29.650000000000002,6.43,63.495000000000005,Satisfactory,no2
2022-06-16,"Central University, Hyderabad - TSPCB",425.0,51.8,4.73,53.7,14.8,29.3,24.666666666666668,54.626000000000005,65.455,36.625,21.25,4.73,65.455,Satisfactory,no2
2022-06-17,"Central University, Hyderabad - TSPCB",661.0,51.5,5.01,66.3,19.8,28.6,33.0,66.97399999999999,65.0875,35.75,33.050000000000004,5.01,66.97399999999999,Satisfactory,pm10
2022-06-18,"Central University, Hyderabad - TSPCB",495.0,51.0,6.09,59.3,20.2,29.3,33.666666666666664,60.114,64.475,36.625,24.75,6.09,64.475,Satisfactory,no2
2022-06-19,"Central University, Hyderabad - TSPCB",308.0,53.7,3.9,35.1,12.4,1.76,20.666666666666668,35.1,67.7825,2.2,15.4,3.9,67.7825,Satisfactory,no2
2022-06-20,"Central University, Hyderabad - TSPCB",231.0,49.3,4.11,27.9,5.0,29.8,8.333333333333334,27.9,62.3925,37.25,11.55,4.11,62.3925,Satisfactory,no2
2022-06-21,"Central University, Hyderabad - TSPCB",233.0,43.5,4.38,16.6,,30.1,,16.6,55.2875,37.625,11.65,4.38,55.2875,Satisfactory,no2
2022-06-22,"Central University, Hyderabad - TSPCB",254.0,48.3,3.25,22.4,6.33,40.2,10.55,22.4,61.1675,51.245000000000005,12.700000000000001,3.25,61.1675,Satisfactory,no2
2022-07-04,"Central University, Hyderabad - TSPCB",235.0,48.0,5.38,40.8,13.5,4.95,22.5,40.8,60.8,6.1875,11.75,5.38,60.8,Satisfactory,no2
2022-07-05,"Central University, Hyderabad - TSPCB",199.0,39.4,4.43,13.7,4.09,26.1,6.816666666666666,13.7,49.25,32.625,9.950000000000001,4.43,49.25,Good,no2
2022-07-06,"Central University, Hyderabad - TSPCB",296.0,39.8,4.49,21.1,6.7,24.0,11.166666666666668,21.1,49.75,30.0,14.8,4.49,49.75,Good,no2
2022-07-07,"Central University, Hyderabad - TSPCB",186.0,39.4,4.87,,8.79,26.0,14.649999999999999,,49.25,32.5,9.3,4.87,49.25,Good,no2
2022-07-08,"Central University, Hyderabad - TSPCB",260.0,36.0,4.43,17.8,8.5,25.4,14.166666666666668,17.8,45.0,31.75,13.0,4.43,45.0,Good,no2
2022-07-09,"Central University, Hyderabad - TSPCB",230.0,33.1,6.22,14.0,5.38,25.0,8.966666666666667,14.0,41.375,31.25,11.5,6.22,41.375,Good,no2
2022-07-10,"Central University, Hyderabad - TSPCB",225.0,30.7,6.16,16.6,5.76,30.4,9.6,16.6,38.375,38.0,11.25,6.16,38.375,Good,no2
2022-07-11,"Central University, Hyderabad - TSPCB",171.0,28.3,6.09,20.3,9.05,25.1,15.083333333333336,20.3,35.375,31.375,8.55,6.09,35.375,Good,no2
2022-07-12,"Central University, Hyderabad - TSPCB",195.0,29.9,6.8,13.1,5.5,24.9,9.166666666666668,13.1,37.375,31.125,9.75,6.8,37.375,Good,no2
2022-07-13,"Central University, Hyderabad - TSPCB",146.0,27.2,7.76,13.0,6.07,26.5,10.116666666666667,13.0,34.0,33.125,7.300000000000001,7.76,34.0,Good,no2
2022-07-14,"Central University, Hyderabad - TSPCB",149.0,30.6,6.51,19.2,6.8,15.6,11.333333333333334,19.2,38.25,19.5,7.45,6.51,38.25,Good,no2
2022-07-15,"Central University, Hyderabad - TSPCB",199.0,34.0,6.35,33.7,9.51,25.7,15.85,33.7,42.5,32.125,9.950000000000001,6.35,42.5,Good,no2
2022-07-16,"Central University, Hyderabad - TSPCB",193.0,37.5,6.42,33.2,11.1,27.5,18.5,33.2,46.875,34.375,9.65,6.42,46.875,Good,no2
2022-07-17,"Central University, Hyderabad - TSPCB",277.0,42.7,4.43,23.8,7.41,27.6,12.350000000000001,23.8,54.307500000000005,34.5,13.850000000000001,4.43,54.307500000000005,Satisfactory,no2
2022-07-18,"Central University, Hyderabad - TSPCB",292.0,42.4,3.98,19.6,8.36,26.4,13.933333333333334,19.6,53.94,33.0,14.600000000000001,3.98,53.94,Satisfactory,no2
2022-07-19,"Central University, Hyderabad - TSPCB",278.0,30.2,5.39,45.5,10.8,33.2,18.000000000000004,45.5,37.75,41.5,13.9,5.39,45.5,Good,pm10
2022-07-20,"Central University, Hyderabad - TSPCB",256.0,23.4,4.57,49.8,13.9,26.2,23.166666666666668,49.8,29.25,32.75,12.8,4.57,49.8,Good,pm10
2022-07-21,"Central University, Hyderabad - TSPCB",260.0,25.1,5.2,45.4,13.1,23.9,21.833333333333332,45.4,31.375,29.875,13.0,5.2,45.4,Good,pm10
2022-07-22,"Central University, Hyderabad - TSPCB",292.0,45.9,5.29,13.9,4.05,1.2,6.75,13.9,58.2275,1.5,14.600000000000001,5.29,58.2275,Satisfactory,no2
2022-07-23,"Central University, Hyderabad - TSPCB",226.0,41.7,5.33,23.6,8.12,30.9,13.533333333333333,23.6,53.0825,38.625,11.3,5.33,53.0825,Satisfactory,no2
2022-07-24,"Central University, Hyderabad - TSPCB",202.0,39.9,4.18,29.8,9.68,32.9,16.133333333333333,29.8,49.875,41.125,10.100000000000001,4.18,49.875,Good,no2
2022-07-25,"Central University, Hyderabad - TSPCB",272.0,44.7,3.88,36.2,11.5,31.0,19.166666666666668,36.2,56.75750000000001,38.75,13.600000000000001,3.88,56.75750000000001,Satisfactory,no2
2022-07-26,"Central University, Hyderabad - TSPCB",244.0,49.3,4.98,17.9,7.0,1.83,11.666666666666668,17.9,62.3925,2.2875,12.200000000000001,4.98,62.3925,Satisfactory,no2
2022-07-27,"Central University, Hyderabad - TSPCB",402.0,51.0,5.86,40.5,15.3,38.3,25.500000000000004,40.5,64.475,47.875,20.1,5.86,64.475,Satisfactory,no2
2022-07-28,"Central University, Hyderabad - TSPCB",481.0,50.2,8.01,50.9,16.6,33.3,27.66666666666667,51.882,63.495000000000005,41.625,24.05,8.01,63.495000000000005,Satisfactory,no2
2022-07-29,"Central University, Hyderabad - TSPCB",639.0,40.7,8.11,50.3,18.4,43.1,30.666666666666664,51.294,51.8575,54.7975,31.950000000000003,8.11,54.7975,Satisfactory,so2
2022-07-30,"Central University, Hyderabad - TSPCB",504.0,31.6,8.31,39.8,14.5,27.4,24.166666666666668,39.8,39.5,34.25,25.200000000000003,8.31,39.8,Good,pm10
2022-07-31,"Central University, Hyderabad - TSPCB",314.0,27.9,7.83,35.9,12.2,26.1,20.333333333333332,35.9,34.875,32.625,15.700000000000001,7.83,35.9,Good,pm10
2022-08-01,"Central University, Hyderabad - TSPCB",404.0,33.6,5.52,53.7,18.2,28.5,30.333333333333332,54.626000000000005,42.0,35.625,20.200000000000003,5.52,54.626000000000005,Satisfactory,pm10
2022-08-02,"Central University, Hyderabad - TSPCB",370.0,36.4,4.42,63.0,19.7,14.5,32.833333333333336,63.74,45.5,18.125,18.5,4.42,63.74,Satisfactory,pm10
2022-08-03,"Central University, Hyderabad - TSPCB",251.0,34.5,7.0,44.2,15.1,36.0,25.166666666666668,44.2,43.125,45.0,12.55,7.0,45.0,Good,so2
2022-09-13,"Central University, Hyderabad - TSPCB",353.0,19.2,2.91,34.8,10.5,4.08,17.5,34.8,24.0,5.1,17.650000000000002,2.91,34.8,Good,pm10
2022-09-14,"Central University, Hyderabad - TSPCB",198.0,18.9,2.34,24.2,5.93,30.6,9.883333333333333,24.2,23.625,38.25,9.9,2.34,38.25,Good,so2
2022-09-15,"Central University, Hyderabad - TSPCB",200.0,21.6,2.3,28.7,6.79,31.6,11.316666666666666,28.7,27.0,39.5,10.0,2.3,39.5,Good,so2
2022-09-16,"Central University, Hyderabad - TSPCB",242.0,28.8,2.59,26.6,5.79,46.4,9.65,26.6,36.0,58.839999999999996,12.100000000000001,2.59,58.839999999999996,Satisfactory,so2
2022-09-17,"Central University, Hyderabad - TSPCB",140.0,34.5,0.8,34.0,,4.7,,34.0,43.125,5.875,7.0,0.8,43.125,Good,no2
2022-09-18,"Central University, Hyderabad - TSPCB",380.0,23.8,2.7,28.0,16.0,8.0,26.666666666666668,28.0,29.75,10.0,19.0,2.7,29.75,Good,no2
2022-09-19,"Central University, Hyderabad - TSPCB",167.0,28.6,2.17,33.0,9.0,1.2,15.0,33.0,35.75,1.5,8.35,2.17,35.75,Good,no2
2022-09-20,"Central University, Hyderabad - TSPCB",216.0,32.6,3.36,29.9,7.71,5.76,12.85,29.9,40.75,7.199999999999999,10.8,3.36,40.75,Good,no2
2022-09-21,"Central University, Hyderabad - TSPCB",245.0,32.0,4.88,63.4,19.4,35.6,32.333333333333336,64.132,40.0,44.5,12.25,4.88,64.132,Satisfactory,pm10
2022-09-22,"Central University, Hyderabad - TSPCB",269.0,33.9,2.59,47.2,15.4,2.77,25.666666666666668,47.2,42.375,3.4625,13.450000000000001,2.59,47.2,Good,pm10
2022-09-23,"Central University, Hyderabad - TSPCB",290.0,30.8,3.16,45.5,11.2,4.63,18.666666666666668,45.5,38.5,5.7875,14.5,3.16,45.5,Good,pm10
2022-09-24,"Central University, Hyderabad - TSPCB",242.0,33.1,1.4,43.8,12.0,3.5,20.0,43.8,41.375,4.375,12.100000000000001,1.4,43.8,Good,pm10
2022-09-25,"Central University, Hyderabad - TSPCB",251.0,37.0,4.67,45.2,12.1,38.9,20.166666666666668,45.2,46.25,48.625,12.55,4.67,48.625,Good,so2
2022-09-26,"Central University, Hyderabad - TSPCB",362.0,37.4,4.65,72.9,23.9,31.1,39.833333333333336,73.44200000000001,46.75,38.875,18.1,4.65,73.44200000000001,Satisfactory,pm10
2022-09-27,"Central University, Hyderabad - TSPCB",421.0,32.8,4.7,51.0,15.8,29.3,26.333333333333336,51.98,41.0,36.625,21.05,4.7,51.98,Satisfactory,pm10
2022-09-28,"Central University, Hyderabad - TSPCB",458.0,32.1,3.75,68.4,24.0,32.6,40.0,69.03200000000001,40.125,40.75,22.900000000000002,3.75,69.03200000000001,Satisfactory,pm10
2022-09-29,"Central University, Hyderabad - TSPCB",475.0,31.2,4.1,45.5,16.6,32.2,27.66666666666667,45.5,39.0,40.25,23.75,4.1,45.5,Good,pm10
2022-09-30,"Central University, Hyderabad - TSPCB",554.0,36.1,4.06,92.8,33.7,4.81,57.04333333333334,92.94399999999999,45.125,6.012499999999999,27.700000000000003,4.06,92.94399999999999,Satisfactory,pm10
2022-10-01,"Central University, Hyderabad - TSPCB",505.0,32.8,5.25,84.3,25.7,3.64,42.833333333333336,84.614,41.0,4.55,25.25,5.25,84.614,Satisfactory,pm10
2022-10-02,"Central University, Hyderabad - TSPCB",328.0,30.9,7.84,54.4,14.4,39.5,24.0,55.312,38.625,49.375,16.400000000000002,7.84,55.312,Satisfactory,pm10
2022-10-03,"Central University, Hyderabad - TSPCB",325.0,35.4,7.49,73.2,19.9,4.63,33.166666666666664,73.736,44.25,5.7875,16.25,7.49,73.736,Satisfactory,pm10
2022-10-04,"Central University, Hyderabad - TSPCB",432.0,28.8,5.43,82.8,24.4,33.7,40.666666666666664,83.144,36.0,42.125,21.6,5.43,83.144,Satisfactory,pm10
2022-10-05,"Central University, Hyderabad - TSPCB",581.0,34.4,4.89,85.9,31.3,30.4,53.123333333333335,86.182,43.0,38.0,29.05,4.89,86.182,Satisfactory,pm10
2022-10-06,"Central University, Hyderabad - TSPCB",510.0,30.0,3.56,26.1,6.81,32.1,11.35,26.1,37.5,40.125,25.5,3.56,40.125,Good,so2
2022-10-07,"Central University, Hyderabad - TSPCB",367.0,27.9,4.94,26.3,6.6,31.3,11.0,26.3,34.875,39.125,18.35,4.94,39.125,Good,so2
2022-10-08,"Central University, Hyderabad - TSPCB",329.0,29.8,6.38,33.1,7.52,30.6,12.533333333333333,33.1,37.25,38.25,16.45,6.38,38.25,Good,so2
2022-10-09,"Central University, Hyderabad - TSPCB",467.0,33.6,4.65,30.9,7.95,32.3,13.25,30.9,42.0,40.375,23.35,4.65,42.0,Good,no2
2022-10-10,"Central University, Hyderabad - TSPCB",451.0,29.7,2.64,22.6,2.25,34.0,3.75,22.6,37.125,42.5,22.55,2.64,42.5,Good,so2
2022-10-11,"Central University, Hyderabad - TSPCB",403.0,53.9,2.33,22.4,5.09,29.5,8.483333333333334,22.4,68.0275,36.875,20.150000000000002,2.33,68.0275,Satisfactory,no2
2022-10-12,"Central University, Hyderabad - TSPCB",360.0,29.9,3.9,30.9,8.96,29.0,14.933333333333335,30.9,37.375,36.25,18.0,3.9,37.375,Good,no2
2022-10-13,"Central University, Hyderabad - TSPCB",648.0,36.4,2.89,41.6,11.6,28.4,19.333333333333332,41.6,45.5,35.5,32.4,2.89,45.5,Good,no2
